,result
62931,1
62948,1
62950,1
62972,1
62981,1
62982,1
62986,1
62988,1
62992,1
62994,1
62996,1
62999,1
63000,1
63005,1
63006,1
63014,1
63016,1
63023,1
63035,1
63041,1
63048,1
63062,1
63074,1
63078,1
63098,1
63111,1
63137,1
63138,1
63145,1
63146,1
63148,1
63149,1
63152,1
63154,1
63155,1
63156,1
63163,1
63164,1
63165,1
63166,1
63171,1
63177,1
63181,1
63192,1
63195,1
63196,1
63198,1
63201,1
63203,1
63205,1
63206,1
63207,1
63219,1
63220,1
63224,1
63226,1
63228,1
63236,1
63237,1
63238,1
63252,1
63265,1
63270,1
63273,1
63274,1
63275,1
63279,1
63281,1
63282,1
63295,1
63297,1
63302,1
63303,1
63304,1
63307,1
63311,1
63312,1
63318,1
63323,1
63334,1
63335,1
63346,1
63347,1
63348,1
63349,1
63350,1
63352,1
63359,1
63362,1
63363,1
63367,1
63375,0
63379,1
63394,1
63395,1
63401,1
63413,1
63414,1
63417,1
63418,1
63419,1
63423,1
63427,1
63428,1
63431,1
63432,1
63434,1
63455,1
63471,1
63474,1
63485,1
63486,1
63487,1
63493,1
63501,1
63511,1
63516,1
63517,1
63519,0
63525,1
63526,1
63533,1
63541,1
63547,1
63559,1
63560,1
63561,1
63568,1
63581,1
63587,1
63598,1
63606,1
63607,0
63609,1
63614,1
63620,1
63624,1
63633,1
63641,1
63645,1
63650,1
63651,1
63657,1
63660,1
63661,1
63662,1
63678,0
63686,1
63694,1
63697,1
63698,1
63702,1
63704,1
63714,1
63715,1
63717,1
63720,1
63721,1
63723,1
63739,1
63748,1
63754,1
63760,1
63761,1
63765,1
63774,1
63782,1
63787,1
63788,1
63789,1
63793,1
63794,1
63807,1
63809,1
63818,1
63819,1
63832,1
63846,1
63847,0
63853,1
63854,1
63857,1
63868,1
63869,1
63870,1
63873,1
63882,1
63883,1
63884,1
63887,1
63888,1
63891,1
63896,1
63905,1
63907,1
63915,1
63916,1
63917,1
63922,1
63926,1
63929,1
63932,1
63937,1
63954,1
63959,1
63964,1
63984,1
63996,1
64002,1
64008,1
64012,1
64015,1
64016,1
64018,1
64022,1
64032,1
64035,1
64041,1
64045,1
64054,1
64056,1
64059,1
64060,1
64063,1
64064,1
64072,1
64073,1
64076,1
64085,1
64110,1
64119,1
64126,1
64131,1
64137,0
64142,1
64167,1
64176,1
64180,1
64183,1
64187,1
64195,1
64199,1
64208,1
64230,1
64231,1
64235,1
64257,1
64262,1
64263,1
64269,1
64274,1
64289,1
64290,1
64291,1
64299,1
64308,1
64315,1
64325,1
64329,1
64335,1
64347,1
64350,1
64365,1
64371,0
64376,1
64378,1
64381,1
64382,1
64384,1
64393,1
64397,1
64403,0
64406,1
64429,1
64435,1
64446,0
64465,1
64471,1
64480,1
64481,1
64486,1
64487,1
64494,0
64496,0
64497,1
64508,0
64531,1
64538,1
64548,1
64549,1
64563,0
64566,1
64581,1
64583,1
64585,1
64586,1
64589,1
64601,0
64619,1
64620,1
64624,1
64632,1
64634,1
64636,1
64638,1
64640,1
64650,1
64653,0
64655,1
64656,1
64658,1
64659,1
64660,1
64666,1
64667,1
64683,1
64691,1
64693,1
64702,1
64703,1
64705,0
64709,1
64723,0
64729,0
64731,1
64737,1
64738,1
64762,1
64764,1
64765,1
64782,1
64793,0
64799,0
64803,1
64815,1
64823,1
64831,0
64832,0
64838,1
64839,1
64846,1
64847,0
64851,1
64860,1
64861,1
64862,1
64865,0
64877,0
64878,0
64879,0
64880,1
64881,1
64906,0
64907,1
64939,0
64940,1
64956,1
64957,1
64962,0
64964,1
64983,0
64990,1
64995,1
64996,1
65009,1
65010,1
65011,0
65026,0
65028,1
65030,0
65043,1
65076,0
65091,1
65096,0
65100,1
65101,1
65102,1
65105,0
65107,1
65115,1
65123,1
65124,1
65129,1
65130,0
65145,1
65147,1
65148,1
65158,0
65160,1
65163,1
65164,1
65165,0
65167,0
65189,0
65191,0
65205,0
65212,1
65220,1
65234,0
65236,1
65240,1
65243,1
65249,0
65262,1
65264,1
65277,1
65282,1
65286,1
65309,1
65310,1
65313,0
65320,1
65323,1
65340,1
65347,1
65353,1
65360,1
65361,1
65362,0
65371,1
65410,1
65411,1
65414,1
65420,0
65458,0
65462,0
65476,0
65477,1
65479,1
65487,1
65494,1
65495,0
65499,1
65500,0
65501,1
65503,1
65513,1
65514,1
65515,0
65517,0
65532,0
65534,0
65555,1
65581,1
65585,0
65586,1
65587,1
65603,0
65607,1
65618,0
65657,0
65661,0
65663,1
65666,1
65669,1
65677,1
65696,1
65698,0
65704,1
65709,1
65711,1
65714,0
65719,1
65722,1
65726,1
65738,1
65741,0
65747,1
65762,1
65765,1
65768,0
65780,0
65781,0
65809,0
65814,1
65818,1
65819,1
65832,0
65835,0
65847,1
65849,1
65868,1
65870,1
65885,1
65887,1
65897,1
65902,1
65904,1
65905,1
65906,0
65914,1
65922,1
65939,1
65954,1
65966,1
65967,1
65968,1
65973,1
65979,1
65986,1
65993,1
66005,1
66013,1
66024,1
66028,1
66032,1
66033,1
66034,1
66036,1
66067,0
66069,1
66072,0
66073,1
66080,0
66081,0
66083,0
66092,1
66099,1
66100,1
66101,1
66106,1
66107,1
66115,1
66117,1
66121,1
66126,1
66128,1
66150,0
66168,0
66174,1
66179,1
66188,1
66196,0
66210,1
66211,1
66218,0
66227,1
66244,0
66258,1
66259,1
66263,0
66272,0
66278,0
66293,0
66300,1
66306,0
66314,1
66318,0
66323,0
66330,0
66332,0
66334,1
66335,1
66351,0
66354,1
66362,1
66363,1
66380,0
66392,1
66400,1
66403,0
66414,0
66418,1
66431,0
66433,1
66437,1
66443,1
66461,1
66464,1
66469,0
66479,1
66491,0
66492,1
66493,1
66495,1
66503,1
66506,0
66507,1
66512,0
66523,1
66540,0
66562,1
66571,1
66572,1
66582,1
66625,1
66638,1
66640,1
66683,1
66699,1
66706,0
66707,0
66710,1
66711,1
66733,0
66759,0
66764,0
66768,1
66776,0
66786,0
66787,0
66790,0
66791,1
66799,0
66800,0
66836,1
66837,1
66848,1
66862,1
66863,1
66871,1
66872,1
66874,0
66899,1
66918,0
66925,0
66929,1
66938,1
66939,1
66959,0
66967,0
66971,0
66974,1
66979,1
66980,1
66982,1
66996,1
66999,0
67002,0
67034,0
67041,1
67045,0
67054,1
67062,0
67063,1
67087,1
67105,0
67119,0
67120,0
67126,1
67127,1
67128,1
67136,1
67172,0
67233,1
67238,0
67239,0
67251,0
67256,0
67282,1
67295,0
67306,1
67308,1
67310,0
67322,1
67326,1
67328,0
67345,1
67346,0
67357,1
67359,0
67362,0
67369,0
67390,1
67399,1
67405,1
67409,0
67415,0
67429,1
67430,1
67432,1
67436,1
67439,0
67460,0
67463,1
67470,0
67490,0
67495,1
67509,1
67522,1
67532,0
67536,1
67549,0
67550,1
67564,0
67567,0
67572,1
67576,1
67579,1
67580,0
67591,1
67598,1
67599,0
67611,1
67612,1
67626,0
67627,0
67643,1
67659,1
67681,0
67692,0
67696,1
67697,1
67698,1
67699,1
67712,0
67713,0
67728,1
67729,1
67734,0
67742,0
67745,1
67748,0
67778,1
67784,0
67798,0
67808,0
67810,0
67814,1
67817,1
67822,0
67828,1
67843,1
67847,0
67857,1
67858,1
67862,1
67873,1
67888,1
67889,0
67906,0
67918,1
67919,0
67922,0
67924,1
67929,1
67930,1
67934,1
67935,1
67959,1
67970,1
67971,1
67972,1
67976,0
67990,1
68012,1
68013,1
68020,1
68038,1
68041,0
68051,1
68057,1
68059,0
68065,0
68066,1
68071,1
68072,1
68073,0
68078,1
68082,0
68100,1
68102,1
68112,0
68113,1
68119,1
68123,1
68124,0
68134,1
68141,0
68159,0
68161,1
68165,0
68168,1
68176,0
68180,0
68185,1
68186,1
68196,0
68219,0
68223,0
68227,0
68228,0
68232,0
68236,0
68248,1
68256,0
68258,1
68269,1
68279,1
68286,1
68327,0
68329,1
68338,1
68344,1
68356,1
68357,1
68361,1
68366,0
68381,1
68383,1
68391,1
68393,1
68395,0
68396,1
68416,1
68417,1
68421,0
68429,1
68441,1
68442,1
68450,0
68454,0
68455,1
68466,1
68467,1
68474,0
68485,0
68486,1
68492,0
68495,1
68505,1
68507,0
68512,1
68516,1
68528,0
68530,0
68532,1
68538,0
68542,1
68562,1
68570,0
68576,1
68577,1
68592,0
68609,0
68615,1
68622,0
68624,1
68645,1
68653,1
68654,0
68655,0
68669,1
68673,1
68681,1
68685,1
68696,1
68707,1
68710,1
68719,0
68721,0
68725,1
68726,1
68728,0
68734,0
68747,0
68756,0
68770,1
68773,1
68779,1
68792,1
68796,0
68810,1
68813,1
68815,0
68817,1
68820,1
68835,0
68836,1
68837,0
68845,0
68854,1
68863,1
68869,0
68876,0
68877,1
68882,1
68887,0
68888,0
68893,1
68903,1
68904,1
68907,1
68911,1
68923,1
68929,0
68934,0
68937,1
68939,1
68944,1
68951,1
68958,1
68960,0
68961,0
68965,0
68966,1
68985,1
68987,1
68989,1
68996,1
68997,1
68999,1
69002,1
69003,1
69005,1
69006,1
69007,1
69011,1
69016,1
69017,1
69021,1
69022,1
69023,1
69026,1
69027,1
69028,1
69031,1
69040,1
69051,1
69071,1
69075,1
69086,1
69103,1
69105,1
69106,1
69112,1
69114,1
69116,1
69117,1
69119,1
69120,1
69123,1
69124,1
69127,1
69128,1
69141,1
69165,1
69167,1
69178,1
69179,1
69181,1
69212,1
69225,0
69229,1
69234,1
69238,1
69239,1
69240,1
69241,1
69252,1
69253,1
69263,1
69268,1
69269,1
69280,1
69290,1
69291,1
69298,1
69299,1
69301,1
69306,1
69318,0
69344,0
69345,0
69346,0
69358,0
69371,1
69372,0
69373,0
69375,1
69394,1
69422,1
69444,1
69453,1
69454,1
69479,1
69480,1
69481,1
69489,1
69492,1
69514,1
69526,1
69533,1
69535,1
69538,1
69542,1
69543,1
69552,0
69553,0
69554,1
69555,1
69557,1
69558,1
69559,1
69564,1
69569,1
69578,1
69579,1
69580,1
69585,1
69606,1
69614,1
69615,1
69622,1
69625,1
69638,1
69639,1
69642,1
69643,1
69646,1
69662,0
69674,1
69681,1
69688,1
69690,1
69692,1
69693,1
69695,1
69702,1
69705,1
69725,1
69728,1
69729,1
69753,1
69759,1
69761,1
69765,1
69769,1
69770,1
69771,1
69780,0
69785,0
69790,0
69807,1
69808,1
69809,1
69810,1
69820,0
69833,0
69834,1
69839,1
69859,1
69860,1
69867,1
69871,1
69873,1
69893,1
69898,1
69903,1
69930,1
69933,1
69934,1
69953,1
69960,0
69973,1
69979,1
69980,1
69983,1
69987,1
69989,1
69997,1
70014,1
70019,1
70022,1
70023,1
70025,1
70033,1
70034,0
70036,0
70037,1
70038,1
70040,0
70042,1
70046,1
70048,1
70049,1
70051,1
70053,1
70063,0
70065,1
70079,1
70089,1
70091,1
70092,0
70106,1
70109,1
70117,1
70133,1
70136,1
70145,1
70152,0
70153,1
70167,1
70168,1
70171,1
70178,1
70196,1
70205,1
70215,1
70235,0
70238,0
70242,1
70246,1
70249,0
70265,1
70267,0
70271,1
70272,1
70277,1
70285,1
70293,1
70306,1
70308,1
70316,0
70318,1
70324,1
70325,1
70326,1
70329,1
70355,1
70364,1
70365,1
70366,1
70375,1
70383,1
70407,1
70408,1
70422,1
70429,0
70443,1
70449,1
70450,1
70451,1
70454,1
70456,1
70459,1
70464,1
70472,1
70474,1
70483,1
70486,1
70489,1
70492,1
70496,1
70499,1
70518,1
70532,1
70535,1
70536,1
70541,1
70542,1
70543,1
70549,1
70553,0
70555,1
70556,1
70557,1
70560,1
70564,0
70577,1
70579,0
70589,1
70590,1
70593,0
70604,1
70617,1
70625,1
70626,1
70636,1
70639,1
70646,1
70665,1
70675,1
70676,0
70678,1
70688,1
70691,1
70706,0
70711,1
70724,1
70727,1
70729,1
70732,1
70740,1
70741,1
70752,1
70757,1
70762,1
70764,0
70765,1
70774,1
70797,1
70805,1
70813,1
70822,1
70829,1
70831,1
70835,1
70839,1
70843,1
70846,1
70851,1
70856,1
70861,1
70862,1
70863,1
70879,1
70880,1
70887,1
70889,1
70894,1
70898,1
70903,1
70911,1
70919,1
70922,1
70925,1
70933,1
70936,1
70938,1
70939,1
70948,1
70953,1
70957,1
70966,1
70985,1
70986,1
70993,1
71000,1
71005,1
71024,0
71026,1
71028,0
71030,1
71038,1
71039,1
71045,1
71046,1
71047,1
71048,1
71055,1
71056,1
71059,1
71060,1
71064,1
71068,1
71083,1
71084,1
71089,1
71111,1
71112,1
71113,1
71117,1
71119,1
71120,1
71148,0
71153,1
71157,1
71166,1
71167,1
71171,1
71220,1
71227,1
71228,1
71254,1
71257,0
71266,1
71267,1
71278,1
71279,0
71288,1
71293,0
71296,1
71303,1
71313,1
71317,1
71319,0
71331,1
71336,1
71337,1
71348,1
71352,1
71353,1
71382,1
71383,1
71400,1
71428,1
71449,1
71458,1
71461,1
71481,1
71482,1
71502,0
71503,0
71505,1
71512,1
71519,0
71526,1
71527,1
71544,1
71548,1
71549,0
71555,1
71557,1
71558,1
71560,1
71567,0
71568,1
71572,1
71573,1
71592,0
71604,1
71611,1
71619,1
71625,1
71626,0
71636,1
71648,1
71657,1
71679,1
71681,1
71683,0
71697,1
71698,1
71708,1
71709,1
71729,1
71730,1
71735,1
71736,1
71738,1
71740,1
71741,1
71748,1
71751,1
71754,1
71769,0
71771,1
71782,1
71789,1
71792,1
71793,1
71796,1
71797,1
71800,1
71807,1
71811,1
71812,1
71815,1
71825,1
71828,1
71830,1
71843,1
71844,1
71869,0
71883,1
71904,1
71907,1
71916,1
71917,1
71918,1
71930,0
71947,1
71965,1
71971,0
71987,1
71991,1
72000,1
72001,1
72004,1
72013,1
72023,1
72024,1
72026,1
72029,1
72030,1
72031,1
72032,0
72035,1
72046,1
72050,1
72051,1
72075,1
72103,1
72119,1
72120,1
72140,0
72149,1
72152,0
72157,1
72164,1
72169,1
72188,1
72207,1
72221,1
72233,1
72241,1
72254,0
72267,0
72284,0
72289,1
72290,1
72304,1
72309,0
72310,1
72322,1
72324,1
72334,1
72341,1
72347,1
72351,1
72357,0
72366,1
72367,1
72373,0
72376,1
72400,1
72401,1
72407,1
72408,1
72426,0
72434,1
72456,0
72457,0
72458,1
72459,1
72461,0
72462,0
72466,0
72472,1
72508,1
72526,1
72527,1
72528,0
72530,1
72559,1
72564,0
72566,0
72573,1
72574,1
72587,1
72588,0
72600,1
72611,1
72612,1
72613,1
72617,1
72620,1
72621,0
72629,1
72630,1
72633,0
72652,0
72653,1
72667,1
72677,0
72699,1
72714,1
72716,1
72717,1
72725,1
72732,0
72735,1
72736,1
72753,0
72757,1
72781,1
72786,1
72789,1
72794,1
72810,1
72821,1
72827,1
72835,1
72839,0
72843,1
72845,0
72850,1
72852,0
72860,0
72895,0
72903,1
72908,1
72911,1
72948,1
72952,0
72958,1
72965,1
72972,0
72982,0
73000,1
73004,1
73023,1
73024,0
73033,1
73042,1
73043,0
73044,1
73045,1
73065,1
73066,1
73077,1
73079,0
73088,0
73089,1
73099,1
73116,1
73124,1
73133,1
73145,1
73146,1
73153,1
73173,1
73174,1
73181,0
73193,1
73196,1
73201,0
73229,0
73231,1
73232,1
73235,0
73244,1
73251,1
73261,1
73266,0
73270,1
73278,0
73289,0
73291,1
73292,1
73343,1
73346,0
73347,1
73364,0
73365,1
73371,0
73381,1
73386,1
73393,1
73397,1
73398,1
73410,1
73417,0
73424,1
73426,1
73430,1
73435,1
73445,0
73460,1
73466,1
73470,0
73474,1
73476,0
73482,1
73483,1
73491,1
73506,1
73514,0
73523,1
73541,0
73562,0
73563,0
73566,1
73568,1
73573,1
73576,1
73577,1
73582,0
73591,1
73615,1
73616,1
73628,0
73635,0
73648,1
73653,1
73659,1
73666,1
73676,1
73679,1
73683,1
73690,1
73691,0
73699,1
73706,0
73717,1
73724,1
73739,0
73756,0
73762,1
73773,1
73774,0
73775,1
73783,1
73800,1
73801,1
73803,1
73806,1
73807,1
73817,1
73828,0
73836,1
73873,1
73880,1
73895,1
73900,1
73903,1
73909,1
73911,0
73917,1
73925,0
73926,1
73927,1
73940,0
73943,1
73954,1
73962,1
73963,1
73969,1
73978,1
73986,0
73995,0
74000,1
74009,0
74017,1
74024,1
74040,0
74045,1
74050,1
74054,1
74066,1
74069,1
74070,1
74077,1
74080,0
74083,1
74088,1
74092,1
74097,1
74105,1
74111,1
74112,1
74120,0
74134,0
74135,1
74137,0
74139,0
74157,1
74158,1
74159,0
74165,1
74168,1
74179,1
74182,1
74188,1
74189,1
74199,0
74201,1
74205,0
74217,1
74220,0
74221,1
74244,0
74245,0
74258,1
74259,1
74273,1
74283,1
74289,1
74296,0
74299,1
74302,1
74303,0
74316,1
74317,1
74318,1
74325,1
74333,1
74342,0
74343,1
74347,1
74355,1
74360,0
74361,1
74362,0
74365,1
74373,1
74383,0
74391,0
74397,1
74400,1
74407,0
74429,0
74436,1
74438,1
74441,0
74446,1
74465,1
74468,1
74476,0
74477,1
74486,0
74487,1
74488,1
74490,1
74494,1
74495,1
74499,1
74501,1
74503,1
74508,0
74512,1
74517,1
74528,1
74537,1
74549,1
74556,1
74573,1
74574,0
74581,0
74582,0
74583,1
74584,0
74595,1
74596,0
74597,1
74600,0
74613,0
74617,1
74622,0
74624,1
74625,0
74628,1
74631,0
74634,1
74637,1
74638,1
74651,1
74653,1
74672,1
74690,1
74696,1
74708,1
74713,1
74714,1
74718,1
74720,1
74727,1
74729,0
74731,1
74733,1
74742,1
74745,1
74747,1
74756,0
74758,0
74761,0
74762,1
74766,1
74773,1
74774,1
74775,1
74781,1
74787,1
74796,1
74798,1
74812,1
74818,0
74819,0
74821,1
74825,1
74826,1
74830,1
74838,1
74841,1
74843,1
74848,1
74849,1
74866,1
74875,1
74876,1
74884,0
74892,1
74903,0
74914,0
74916,1
74919,1
74920,1
74921,0
74925,1
74933,0
74945,1
74950,1
74951,1
74954,0
74965,1
74977,1
75004,1
75008,1
75045,1
75046,0
75065,1
75070,1
75084,1
75098,1
75107,1
75121,1
75122,1
75132,1
75140,1
75149,1
75160,1
75163,1
75167,1
75168,1
75170,0
75175,1
75176,1
75179,1
75190,1
75191,1
75194,1
75195,1
75207,1
75223,1
75251,1
75258,1
75260,1
75261,1
75279,1
75287,0
75305,0
75313,1
75317,0
75319,1
75322,0
75334,0
75339,1
75344,1
75345,1
75357,1
75376,1
75383,1
75392,1
75393,1
75398,1
75420,1
75426,0
75439,1
75440,1
75441,1
75448,1
75449,0
75450,0
75462,1
75468,1
75470,1
75484,0
75501,0
75505,1
75510,0
75512,1
75513,1
75515,1
75541,0
75545,1
75559,0
75573,1
75574,0
75577,1
75588,1
75601,1
75609,1
75628,1
75634,1
75642,0
75653,1
75654,1
75655,1
75656,1
75661,0
75662,0
75664,1
75665,1
75690,0
75694,0
75699,1
75708,1
75718,0
75719,1
75721,1
75724,0
75727,1
75728,1
75744,1
75755,1
75761,1
75774,1
75775,1
75793,0
75797,0
75812,0
75820,1
75821,1
75841,0
75845,0
75865,1
75880,1
75884,1
75885,1
75894,1
75906,1
75913,1
75924,1
75927,0
75946,1
75949,1
75954,1
75965,1
75975,1
75976,1
75977,1
75984,1
75985,1
75988,1
76013,1
76030,1
76040,1
76043,0
76045,0
76059,1
76086,0
76103,1
76107,1
76114,1
76123,1
76124,1
76127,1
76142,0
76170,0
76188,1
76200,1
76214,0
76219,1
76220,1
76235,1
76236,1
76237,0
76240,1
76243,1
76249,1
76261,0
76268,1
76273,1
76294,1
76300,0
76315,1
76318,0
76322,0
76323,1
76325,1
76327,1
76359,0
76363,0
76368,0
76370,1
76379,1
76388,1
76389,1
76390,1
76396,1
76403,0
76408,1
76412,0
76413,1
76414,1
76436,1
76442,1
76444,0
76456,1
76457,1
76462,1
76466,0
76476,0
76479,0
76488,1
76495,1
76496,1
76499,0
76514,1
76515,0
76520,1
76536,1
76556,1
76568,1
76569,1
76575,1
76579,1
76584,1
76585,1
76588,1
76593,1
76601,1
76602,1
76617,1
76622,1
76631,0
76639,1
76640,1
76647,1
76651,1
76663,1
76690,1
76697,0
76711,0
76738,1
76756,1
76771,0
76774,1
76779,1
76788,1
76789,1
76790,1
76807,1
76822,1
76827,0
76839,1
76845,0
76857,1
76867,1
76891,1
76904,1
76913,1
76922,1
76923,0
76926,1
76928,1
76937,1
76941,1
76952,1
76960,0
76961,0
76964,1
76965,1
76967,1
76987,0
77006,1
77007,1
77009,1
77010,1
77025,1
77031,0
77041,1
77046,0
77059,1
77080,1
77084,0
77089,1
77091,1
77092,1
77093,1
77099,0
77103,1
77109,1
77126,0
77130,0
77132,0
77152,1
77153,0
77154,1
77156,1
77164,1
77165,1
77168,1
77180,1
77190,1
77218,0
77220,0
77234,0
77240,1
77248,1
77263,1
77266,1
77267,0
77274,1
77279,0
77289,1
77294,1
77297,1
77305,0
77321,1
77322,1
77330,1
77331,0
77332,0
77333,0
77334,1
77343,1
77345,1
77364,1
77370,1
77373,0
77384,1
77385,1
77387,0
77388,1
77394,0
77399,1
77401,1
77407,0
77408,1
77418,1
77425,1
77429,0
77435,1
77439,1
77452,1
77455,1
77468,1
77470,1
77477,0
77483,1
77485,1
77490,0
77494,1
77501,1
77502,1
77503,1
77513,1
77517,1
77520,0
77531,1
77533,1
77535,0
77538,1
77544,1
77546,1
77557,1
77558,0
77560,1
77568,1
77571,0
77576,0
77577,0
77584,1
77587,1
77591,1
77593,1
77598,1
77603,1
77606,1
77607,0
77611,1
77613,1
77615,1
77622,1
77625,1
77636,1
77637,1
77646,1
77647,1
77652,1
77653,1
77660,1
77661,1
77662,1
77674,1
77679,1
77680,1
77683,1
77684,1
77687,1
77689,1
77690,1
77692,1
77694,1
77705,1
77706,1
77709,1
77711,1
77712,1
77724,1
77727,1
77729,1
77735,1
77738,1
77739,1
77740,1
77744,1
77745,1
77747,1
77754,1
77755,1
77757,1
77759,1
77761,1
77772,1
77774,1
77784,1
77793,1
77794,1
77808,1
77811,1
77813,1
77831,1
77833,1
77845,0
77854,1
77859,1
77873,1
77874,1
77880,1
77882,1
77883,1
77885,0
77896,1
77905,1
77906,1
77907,1
77923,1
77924,1
77927,1
77932,0
77934,1
77941,1
77944,1
77947,0
77951,1
77958,1
77959,1
77965,1
77966,1
77967,1
77981,1
77989,1
77993,1
78001,1
78016,1
78017,1
78022,1
78027,1
78037,1
78042,1
78046,1
78052,1
78053,1
78058,1
78060,1
78061,1
78064,1
78066,1
78084,0
78085,1
78086,1
78093,1
78098,1
78106,1
78107,1
78108,1
78113,1
78120,1
78122,1
78127,1
78135,1
78136,1
78138,1
78142,1
78150,1
78154,1
78160,1
78164,1
78167,0
78170,1
78174,1
78176,1
78178,1
78179,1
78187,1
78201,1
78202,1
78205,1
78221,1
78222,1
78223,1
78228,1
78242,1
78250,1
78251,1
78252,1
78253,1
78255,1
78258,1
78259,1
78260,0
78262,1
78263,1
78279,1
78281,0
78291,1
78293,1
78294,0
78302,1
78303,1
78309,0
78315,0
78325,0
78329,1
78347,1
78367,1
78374,1
78379,1
78380,1
78386,1
78387,1
78388,1
78390,0
78397,0
78399,1
78402,1
78404,0
78418,1
78420,1
78421,1
78429,1
78434,1
78435,1
78436,1
78440,1
78442,1
78443,1
78445,1
78454,1
78455,1
78469,1
78474,1
78475,0
78476,1
78493,1
78501,1
78509,1
78513,1
78531,1
78537,1
78540,1
78542,1
78545,1
78554,1
78557,1
78558,1
78568,1
78576,0
78579,1
78583,1
78589,1
78601,1
78602,1
78604,1
78605,1
78609,1
78611,1
78612,1
78616,1
78631,1
78634,1
78635,1
78636,1
78646,1
78660,0
78661,0
78662,1
78663,1
78664,1
78672,1
78673,1
78678,1
78692,1
78695,1
78707,1
78708,1
78709,1
78710,1
78718,1
78728,0
78731,1
78732,1
78735,1
78741,0
78758,1
78766,1
78767,1
78768,1
78769,0
78776,1
78777,1
78787,1
78791,1
78794,0
78795,1
78805,0
78806,1
78807,1
78815,1
78816,1
78820,1
78821,1
78828,1
78831,1
78835,1
78837,1
78845,1
78846,1
78864,1
78867,1
78872,1
78878,1
78889,1
78890,1
78895,1
78907,1
78911,0
78915,1
78916,1
78917,1
78918,0
78924,1
78929,1
78945,1
78946,1
78948,0
78950,1
78952,0
78953,0
78956,1
78964,1
78968,1
78975,1
78976,1
78977,0
78979,1
78980,1
78995,1
78998,1
79001,1
79004,1
79010,1
79013,0
79016,1
79017,1
79024,1
79030,1
79031,1
79044,1
79045,1
79047,1
79057,1
79062,1
79063,1
79065,1
79078,1
79083,1
79084,1
79093,1
79094,1
79101,0
79102,1
79107,1
79112,1
79117,1
79119,1
79122,1
79123,1
79124,1
79126,1
79127,1
79144,1
79145,1
79147,1
79148,1
79152,1
79153,1
79154,1
79156,1
79165,0
79180,0
79186,1
79188,1
79189,1
79200,1
79204,1
79205,1
79208,1
79215,1
79216,1
79246,1
79255,0
79257,1
79262,1
79263,1
79267,1
79272,1
79279,1
79284,1
79285,1
79286,1
79287,0
79296,1
79297,1
79314,1
79323,0
79342,1
79344,1
79345,1
79348,1
79351,1
79357,1
79366,1
79371,1
79372,1
79375,1
79379,1
79380,1
79387,1
79400,0
79417,1
79421,1
79423,1
79428,1
79432,1
79433,1
79434,1
79435,1
79438,1
79441,1
79457,1
79476,1
79477,1
79484,1
79488,1
79491,1
79500,1
79501,1
79525,1
79527,1
79529,1
79536,1
79537,1
79547,0
79549,1
79553,0
79561,1
79564,1
79577,1
79579,1
79594,1
79599,1
79602,1
79603,1
79615,0
79626,0
79627,1
79631,1
79632,1
79634,1
79639,0
79646,1
79658,0
79663,0
79673,1
79676,1
79678,1
79679,1
79681,1
79683,1
79684,1
79687,1
79688,1
79692,1
79693,1
79698,1
79701,1
79705,1
79726,1
79727,1
79746,1
79748,1
79761,1
79762,1
79768,1
79769,0
79770,1
79772,1
79778,1
79784,1
79786,1
79791,1
79804,1
79819,1
79826,1
79828,1
79832,1
79836,1
79838,1
79847,1
79849,1
79855,1
79862,0
79871,0
79881,1
79911,1
79938,1
79942,1
79943,1
79960,1
79963,1
79964,1
79974,1
79980,1
79987,1
79993,1
79994,1
79995,1
80008,1
80010,1
80025,1
80027,0
80033,1
80043,1
80053,1
80054,1
80059,1
80064,1
80068,1
80070,1
80077,1
80082,0
80088,1
80090,1
80100,0
80105,1
80106,1
80107,1
80112,1
80128,1
80130,1
80133,0
80134,1
80136,0
80143,1
80144,1
80145,1
80146,1
80147,1
80155,1
80158,1
80166,0
80170,1
80183,1
80184,1
80185,1
80187,1
80191,0
80218,1
80219,1
80220,1
80221,1
80225,1
80226,1
80231,1
80232,1
80234,1
80245,1
80246,1
80248,1
80249,1
80252,1
80264,0
80274,1
80275,1
80277,1
80280,1
80284,1
80288,0
80291,1
80299,1
80314,0
80315,1
80316,1
80319,1
80330,1
80332,1
80333,0
80337,0
80349,1
80350,1
80364,1
80374,1
80375,1
80382,1
80385,1
80394,1
80398,1
80399,1
80404,1
80410,1
80417,0
80419,0
80430,1
80431,1
80437,1
80438,1
80440,1
80443,1
80446,1
80447,1
80457,1
80464,1
80466,1
80469,1
80476,1
80486,1
80493,1
80496,1
80497,1
80501,1
80507,0
80517,1
80526,1
80528,0
80540,1
80548,0
80557,1
80562,1
80565,0
80567,1
80570,1
80580,1
80583,1
80594,1
80598,0
80603,1
80624,1
80636,0
80639,1
80661,1
80663,1
80665,1
80675,0
80676,0
80679,1
80681,1
80683,1
80685,1
80694,1
80703,1
80708,1
80715,1
80720,1
80730,1
80731,1
80742,1
80748,1
80766,0
80768,1
80769,1
80770,1
80782,0
80786,1
80790,1
80791,1
80793,0
80794,1
80807,1
80812,1
80821,0
80822,1
80829,1
80832,0
80841,1
80842,0
80843,0
80854,0
80858,1
80866,0
80876,1
80881,1
80883,1
80888,0
80894,0
80900,0
80901,1
80902,1
80903,1
80904,1
80914,1
80936,1
80949,1
80950,1
80954,1
80956,1
